mechanism,base_rate,group_gap,seed,aggregation,statistic,statistic_max,statistic_mean,statistic_weighted,eo_gap,tpr_gap,fpr_gap,dp_gap,eo_base,dp_base,eo_gap_delta,dp_gap_delta
mnar,0.05,0.2,2,max,0.1259150805270864,0.1259150805270864,0.08429477794045877,0.09702284759836077,0.16091753774680612,0.16091753774680612,0.07693123725158668,0.18989777092553362,0.10389082462253185,0.1834799048080324,0.057026713124274264,0.006417866117501225
mnar,0.05,0.2,3,max,0.14185149469623914,0.14185149469623914,0.09014464802314368,0.11025088416645723,0.18244804336476833,0.18244804336476833,0.07664115798525363,0.19098268397726886,0.14068279516145155,0.18623086612636702,0.041765248203316785,0.0047518178509018405
mnar,0.05,0.2,4,max,0.13918879486431282,0.13918879486431282,0.07946697792043575,0.11070226512597005,0.2010133022568359,0.2010133022568359,0.07704671678626916,0.19493592564326206,0.12893667216190097,0.1886454167784823,0.07207663009493492,0.006290508864779776
mnar,0.05,0.2,5,max,0.11212032425041508,0.11212032425041508,0.06469381775564019,0.08407821189512678,0.20567681597590376,0.20567681597590376,0.08141222256807962,0.19825863029419521,0.16141385253597057,0.19022865212942233,0.04426296343993319,0.008029978164772883
mnar,0.05,0.2,6,max,0.14903376927581496,0.14903376927581496,0.11428850283037284,0.12735460865109424,0.2335162231325758,0.2335162231325758,0.08665832731891188,0.2035823759917854,0.22554682645829172,0.20091225697432888,0.00796939667428409,0.002670119017456535
mnar,0.05,0.2,7,max,0.146697837521917,0.146697837521917,0.08759010325345802,0.10685286503560452,0.1754329499319589,0.1754329499319589,0.07401393051764216,0.191571464285536,0.16267737254304093,0.19222806310365814,0.012755577388917971,-0.0006565988181221338
mnar,0.05,0.2,8,max,0.10340466926070038,0.10340466926070038,0.06649805447470816,0.08041428646237703,0.19306788648615836,0.19306788648615836,0.08660116362136082,0.20003652915600822,0.18188728073321592,0.1981471352826109,0.01118060575294244,0.001889393873397316
mnar,0.05,0.2,9,max,0.13693957115009747,0.13693957115009747,0.09196881091617934,0.10433473231380463,0.21606733028464642,0.21606733028464642,0.07730180377640317,0.19418880100502658,0.21521888139789452,0.2003663665710133,0.0008484488867518958,-0.006177565565986726
mnar,0.05,0.3,0,max,0.18847704257201847,0.18847704257201847,0.11544587552846326,0.15268091248574597,0.16937160820713432,0.16937160820713432,0.07636195611674734,0.18604287521853785,0.15134802840760248,0.18814419230725232,0.01802357979953184,-0.0021013170887144716
mnar,0.05,0.3,1,max,0.18980804832894865,0.18980804832894865,0.14549352041313457,0.17288774295759016,0.2417488734624284,0.2417488734624284,0.08530853923885884,0.20788861521620144,0.2014523200584582,0.2018568000252925,0.0402965534039702,0.006031815190908951
mnar,0.05,0.3,2,max,0.16788677403611518,0.16788677403611518,0.11240605173255247,0.12937640520007304,0.16974448315911728,0.16974448315911728,0.07812700070768684,0.19214496193676958,0.10389082462253185,0.1834799048080324,0.06585365853658542,0.008665057128737191
mnar,0.05,0.3,3,max,0.18910318225650916,0.18910318225650916,0.12023143683702989,0.14703354763701343,0.18349772845924,0.18349772845924,0.07648451638124361,0.19119908735316155,0.14068279516145155,0.18623086612636702,0.04281493329778846,0.0049682212267945225
mnar,0.05,0.3,4,max,0.18558505981908374,0.18558505981908374,0.10594300165353565,0.1475897461286437,0.21733983286908076,0.21733983286908076,0.07806608477811422,0.19765454820782935,0.12893667216190097,0.1886454167784823,0.0884031607071798,0.009009131429347061
mnar,0.05,0.3,5,max,0.1495263209297783,0.1495263209297783,0.08625842367418694,0.11211797991764937,0.21064192807293464,0.21064192807293464,0.08074364154419623,0.19815377450305205,0.16141385253597057,0.19022865212942233,0.04922807553696407,0.007925122373629717
mnar,0.05,0.3,6,max,0.19861409330470428,0.19861409330470428,0.15237165723209056,0.1697918371774561,0.2405088619059153,0.2405088619059153,0.08659625345214791,0.204700800784263,0.22554682645829172,0.20091225697432888,0.01496203544762359,0.003788543809934125
mnar,0.05,0.3,7,max,0.19559711669588933,0.19559711669588933,0.11679329826612117,0.14249505278036262,0.1778059164648022,0.1778059164648022,0.07487095930886475,0.19270038729298689,0.16267737254304093,0.19222806310365814,0.015128543921761273,0.0004723241893287433
mnar,0.05,0.3,8,max,0.1379377431906615,0.1379377431906615,0.08867704280155642,0.1072500482326367,0.2012922876581562,0.2012922876581562,0.08768657732418456,0.2019498303225653,0.18188728073321592,0.1981471352826109,0.019405006924940293,0.0038026950399543957
mnar,0.05,0.3,9,max,0.18255360623781677,0.18255360623781677,0.12265107212475634,0.13912356914749258,0.21606733028464642,0.21606733028464642,0.07921374993911647,0.19575421686984973,0.21521888139789452,0.2003663665710133,0.0008484488867518958,-0.0046121497011635815
mnar,0.15,0.0,0,max,2.134876959056231e-05,2.134876959056231e-05,9.853841518198126e-06,1.0878355837039198e-05,0.15482744360975936,0.15482744360975936,0.087828173541546,0.18891924944901717,0.15482744360975936,0.18891924944901717,0.0,0.0
mnar,0.15,0.0,1,max,6.857785346361944e-05,6.857785346361944e-05,3.481728957731127e-05,3.8550339028216405e-05,0.19057445112432325,0.19057445112432325,0.09553341370214391,0.20190365535815558,0.19057445112432325,0.20190365535815558,0.0,0.0
mnar,0.15,0.0,2,max,5.409275642598299e-05,5.409275642598299e-05,2.1331648320033204e-05,2.4770400985317208e-05,0.1385598141695703,0.1385598141695703,0.08721858043149242,0.19431998254896088,0.1385598141695703,0.19431998254896088,0.0,0.0
mnar,0.15,0.0,3,max,6.283824543114325e-05,6.283824543114325e-05,3.4286938819244604e-05,3.0071656435972247e-05,0.13881807679918245,0.13881807679918245,0.08363460502866693,0.1847456634889978,0.13881807679918245,0.1847456634889978,0.0,0.0
mnar,0.15,0.0,4,max,4.8933748055608045e-05,4.8933748055608045e-05,1.8247423319386197e-05,9.890469831115788e-06,0.1996688647603888,0.1996688647603888,0.08593044148322992,0.2009207515928555,0.1996688647603888,0.2009207515928555,0.0,0.0
mnar,0.15,0.0,5,max,3.080102399859869e-05,3.080102399859869e-05,1.1608073213804915e-05,1.1282571577187153e-05,0.18507837350374368,0.18507837350374368,0.09565369198448298,0.20173655673385518,0.18507837350374368,0.20173655673385518,0.0,0.0
mnar,0.15,0.0,6,max,4.797211175042171e-05,4.797211175042171e-05,2.9009382867302423e-05,2.8206488699939624e-05,0.20076192381814928,0.20076192381814928,0.09407623564572298,0.19868083065263897,0.20076192381814928,0.19868083065263897,0.0,0.0
mnar,0.15,0.0,7,max,6.213695547881148e-05,6.213695547881148e-05,2.2240694501343693e-05,2.5573974506271638e-05,0.11424965697152445,0.11424965697152445,0.0865838212256991,0.18621489880881698,0.11424965697152445,0.18621489880881698,0.0,0.0
mnar,0.15,0.0,8,max,3.3927230527683316e-05,3.3927230527683316e-05,1.569162855257558e-05,1.6133843288970144e-05,0.162501586390699,0.162501586390699,0.093163267304948,0.19549288126935355,0.162501586390699,0.19549288126935355,0.0,0.0
mnar,0.15,0.0,9,max,4.605656073658482e-05,4.605656073658482e-05,3.078637363578829e-05,3.368374599842673e-05,0.20503272052680216,0.20503272052680216,0.08687858198171869,0.19605038663796573,0.20503272052680216,0.19605038663796573,0.0,0.0
mnar,0.15,0.05,0,max,0.047071940969356976,0.047071940969356976,0.028856660031722305,0.03817623806213505,0.1544727078878721,0.1544727078878721,0.08870165903723923,0.18936170275175107,0.15482744360975936,0.18891924944901717,-0.0003547357218872671,0.0004424533027339028
mnar,0.15,0.05,1,max,0.047488277814787455,0.047488277814787455,0.03639065119153837,0.043240514738764474,0.19592758051837333,0.19592758051837333,0.09594738690621213,0.20312789603994633,0.19057445112432325,0.20190365535815558,0.005353129394050082,0.0012242406817907503
mnar,0.15,0.05,2,max,0.04194996978510382,0.04194996978510382,0.02808334524376959,0.032327648525572,0.1402439024390244,0.1402439024390244,0.08608069215315317,0.19391333390024562,0.1385598141695703,0.19431998254896088,0.0016840882694540982,-0.00040664864871525763
mnar,0.15,0.05,3,max,0.04727202957339084,0.04727202957339084,0.03004592356703769,0.03675173969217315,0.14523559598787034,0.14523559598787034,0.084104529840697,0.18629010811412589,0.13881807679918245,0.1847456634889978,0.006417519188687881,0.001544444625128094
mnar,0.15,0.05,4,max,0.04635625969306194,0.04635625969306194,0.026474621205326183,0.03688212655070488,0.19727985901881645,0.19727985901881645,0.0838286543190221,0.19903930418944998,0.1996688647603888,0.2009207515928555,-0.0023890057415723587,-0.0018814474034055118
mnar,0.15,0.05,5,max,0.03733967460473904,0.03733967460473904,0.02155381963161136,0.02800707864345688,0.188984537489232,0.188984537489232,0.09307261958911979,0.20022936249846546,0.18507837350374368,0.20173655673385518,0.00390616398548832,-0.001507194235389725
mnar,0.15,0.05,6,max,0.04967053785759111,0.04967053785759111,0.038089342498694834,0.04243576722111114,0.19491980580683893,0.19491980580683893,0.09321975440685862,0.19703030978024888,0.20076192381814928,0.19868083065263897,-0.005842118011310349,-0.0016505208723900933
mnar,0.15,0.05,7,max,0.04888837196139746,0.04888837196139746,0.029201301393043687,0.035626932914207515,0.13692341571663308,0.13692341571663308,0.0891654456691573,0.19315761470057896,0.11424965697152445,0.18621489880881698,0.02267375874510863,0.006942715891761986
mnar,0.15,0.05,8,max,0.03454440576148543,0.03454440576148543,0.022177022322342824,0.02682583241436335,0.16573782341678212,0.16573782341678212,0.09522741465331258,0.19714780547877947,0.162501586390699,0.19549288126935355,0.003236237026083111,0.0016549242094259231
mnar,0.15,0.05,9,max,0.04565451110573557,0.04565451110573557,0.03066586580184199,0.03479006753222198,0.20238847910080782,0.20238847910080782,0.08840919422661665,0.19695877227939856,0.20503272052680216,0.19605038663796573,-0.0026442414259943425,0.0009083856414328351
mnar,0.15,0.1,0,max,0.09422085191850889,0.09422085191850889,0.05770988595482708,0.07632205538522874,0.15992962774961017,0.15992962774961017,0.0916344522729753,0.19256786980917287,0.15482744360975936,0.18891924944901717,0.005102184139850807,0.003648620360155702
mnar,0.15,0.1,1,max,0.09491276037083347,0.09491276037083347,0.07274669917154893,0.08644447968957444,0.2129128331174367,0.2129128331174367,0.09824032383779001,0.20747081977319748,0.19057445112432325,0.20190365535815558,0.022338381993113443,0.005567164415041903
mnar,0.15,0.1,2,max,0.08390732518044026,0.08390732518044026,0.05619867200345392,0.06468139373627879,0.15290360046457613,0.15290360046457613,0.08363711398045089,0.1947185711838484,0.1385598141695703,0.19431998254896088,0.014343786295005823,0.00039858863488750895
mnar,0.15,0.1,3,max,0.09452953884565644,0.09452953884565644,0.06012337951967024,0.07352490086138151,0.14978839681428907,0.14978839681428907,0.08509787784037429,0.1873379757903414,0.13881807679918245,0.1847456634889978,0.010970320015106616,0.0025923123013436022
mnar,0.15,0.1,4,max,0.09280878958421895,0.09280878958421895,0.052972102430180176,0.07379744383566211,0.20818031948155308,0.20818031948155308,0.08351076114054311,0.20043079262070057,0.1996688647603888,0.2009207515928555,0.008511454721164269,-0.0004899589721549247
mnar,0.15,0.1,5,max,0.07476913004445891,0.07476913004445891,0.04312245056996579,0.05605086799959175,0.1924910102845414,0.1924910102845414,0.08791258401475217,0.19865844687907586,0.18507837350374368,0.20173655673385518,0.007412636780797732,-0.003078109854779326
mnar,0.15,0.1,6,max,0.09926335296185781,0.09926335296185781,0.07618874350421911,0.08489870708087337,0.19553850690312452,0.19553850690312452,0.09430458460192735,0.19706284935984048,0.20076192381814928,0.19868083065263897,-0.005223416915024759,-0.0016179812927984982
mnar,0.15,0.1,7,max,0.09778983257788475,0.09778983257788475,0.058389445818601414,0.07124179192680245,0.14215354123964558,0.14215354123964558,0.08871676708231246,0.19459408213074247,0.11424965697152445,0.18621489880881698,0.027903884268121126,0.008379183321925499
mnar,0.15,0.1,8,max,0.0689786788631761,0.0689786788631761,0.04434487905886637,0.053634465063965533,0.1654702062032014,0.1654702062032014,0.09542175523766569,0.1965240874640648,0.162501586390699,0.19549288126935355,0.0029686198125024044,0.0010312061947112539
mnar,0.15,0.1,9,max,0.09127059618873988,0.09127059618873988,0.06132833316705594,0.06956334992566496,0.19887600983491394,0.19887600983491394,0.09025538616401214,0.1971842514225778,0.20503272052680216,0.19605038663796573,-0.006156710691888223,0.001133864784612082
mnar,0.15,0.2,0,max,0.18846690133441663,0.18846690133441663,0.11547323856450527,0.1527142807860429,0.15057061494711305,0.15057061494711305,0.08761774276140717,0.18759188954081557,0.15482744360975936,0.18891924944901717,-0.004256828662646317,-0.0013273599082015974
mnar,0.15,0.2,1,max,0.1898124164321282,0.1898124164321282,0.14548842080070512,0.1728653306797837,0.232045980447515,0.232045980447515,0.0930163511505291,0.20957081305487876,0.19057445112432325,0.20190365535815558,0.04147152932319176,0.007667157696723187
mnar,0.15,0.2,2,max,0.1679663517068624,0.1679663517068624,0.11241830637471624,0.1294092861133332,0.15720092915214867,0.15720092915214867,0.08206142081094328,0.19343444090740472,0.1385598141695703,0.19431998254896088,0.018641114982578366,-0.000885541641556159
mnar,0.15,0.2,3,max,0.18918797084794708,0.18918797084794708,0.12023032233029766,0.14705530218546398,0.15562136914481212,0.15562136914481212,0.08870256149402557,0.19140068023211448,0.13881807679918245,0.1847456634889978,0.01680329234562966,0.006655016743116693
mnar,0.15,0.2,4,max,0.18556979674915178,0.18556979674915178,0.10594835055407173,0.14758925950587753,0.21843272127792618,0.21843272127792618,0.08137797584125449,0.20083899688282636,0.1996688647603888,0.2009207515928555,0.01876385651753737,-8.175471002913604e-05
mnar,0.15,0.2,5,max,0.14957706919673958,0.14957706919673958,0.08628858441631267,0.11214481575977298,0.20287630858828937,0.20287630858828937,0.08230507007749667,0.1967171245443441,0.18507837350374368,0.20173655673385518,0.01779793508454569,-0.005019432189511092
mnar,0.15,0.2,6,max,0.19864000088914574,0.19864000088914574,0.1523586838370873,0.16975488401919556,0.21651905599376564,0.21651905599376564,0.09246747439067066,0.2021349316774829,0.20076192381814928,0.19868083065263897,0.015757132175616362,0.0034541010248439197
mnar,0.15,0.2,7,max,0.1955927538108594,0.1955927538108594,0.11678521645424837,0.14246510721366684,0.1482264157335727,0.1482264157335727,0.08533242543808986,0.19310352819448767,0.11424965697152445,0.18621489880881698,0.033976758762048254,0.006888629385670697
mnar,0.15,0.2,8,max,0.13789400869228843,0.13789400869228843,0.08870004778483173,0.10723160657841603,0.19164703220786966,0.19164703220786966,0.09446907184611282,0.20170739156087403,0.162501586390699,0.19549288126935355,0.029145445817170657,0.006214510291520481
mnar,0.15,0.2,9,max,0.18254950624724675,0.18254950624724675,0.1226516734567066,0.1391259669757619,0.20972510665288963,0.20972510665288963,0.08831583946227656,0.20090095361974025,0.20503272052680216,0.19605038663796573,0.004692386126087467,0.004850566981774523
mnar,0.15,0.3,0,max,0.28266640448333497,0.28266640448333497,0.17317864516763345,0.22902815136961296,0.1730548494594364,0.1730548494594364,0.07643209971012696,0.18648508408543796,0.15482744360975936,0.18891924944901717,0.018227405849677025,-0.0024341653635792104
mnar,0.15,0.3,1,max,0.28471207249342295,0.28471207249342295,0.2182207931404073,0.25930745104414726,0.2459270269372571,0.2459270269372571,0.08473530500596438,0.20757359522920338,0.19057445112432325,0.20190365535815558,0.055352575812933846,0.005669939871047802
mnar,0.15,0.3,2,max,0.25192776964372865,0.25192776964372865,0.1686090775988287,0.1940815539712383,0.1740998838559814,0.1740998838559814,0.07764677019704173,0.19194163761241195,0.1385598141695703,0.19431998254896088,0.0355400696864111,-0.002378344936548926
mnar,0.15,0.3,3,max,0.2837029893924783,0.2837029893924783,0.180327868852459,0.22055328255611878,0.18781587745898454,0.18781587745898454,0.07742629276672444,0.19257156009321602,0.13881807679918245,0.1847456634889978,0.04899780065980208,0.00782589660421823
mnar,0.15,0.3,4,max,0.27837758972862564,0.27837758972862564,0.15893395584087153,0.2213824577118586,0.22032857711329662,0.22032857711329662,0.08013687380724126,0.19928867709394404,0.1996688647603888,0.2009207515928555,0.02065971235290781,-0.001632074498911451
mnar,0.15,0.3,5,max,0.22424064850083017,0.22424064850083017,0.12938763551128038,0.16815468397096828,0.21442264640941855,0.21442264640941855,0.08099828885766708,0.198827024054219,0.18507837350374368,0.20173655673385518,0.029344272905674873,-0.002909532679636173
mnar,0.15,0.3,6,max,0.2979699394885809,0.2979699394885809,0.22853796603552606,0.2546407904330377,0.24351811872742396,0.24351811872742396,0.08649944584449179,0.20481589722146998,0.20076192381814928,0.19868083065263897,0.04275619490927468,0.006135066568831005
mnar,0.15,0.3,7,max,0.293395675043834,0.293395675043834,0.1751996882914475,0.21373266940590133,0.17578162496682648,0.17578162496682648,0.07512508891496386,0.19270038729298689,0.11424965697152445,0.18621489880881698,0.06153196799530203,0.00648548848416991
mnar,0.15,0.3,8,max,0.2069066147859922,0.2069066147859922,0.13303501945525292,0.16085468251917928,0.21183557819112836,0.21183557819112836,0.08796857843560787,0.2033941921611797,0.162501586390699,0.19549288126935355,0.049333991800429355,0.007901310891826163
mnar,0.15,0.3,9,max,0.27378167641325535,0.27378167641325535,0.18391812865497076,0.2086550430719677,0.21536483643146764,0.21536483643146764,0.0804892601431981,0.1966626025112826,0.20503272052680216,0.19605038663796573,0.010332115904665484,0.0006122158733168626
mnar,0.3,0.0,0,max,5.562121020441513e-05,5.562121020441513e-05,2.6494440871929757e-05,2.8136481935821013e-05,0.14278145470390674,0.14278145470390674,0.08950500093955285,0.1880353205868846,0.14278145470390674,0.1880353205868846,0.0,0.0
mnar,0.3,0.0,1,max,4.613609708642441e-05,4.613609708642441e-05,2.7013916931602905e-05,2.8495086398372937e-05,0.1823731468872134,0.1823731468872134,0.09142426821666672,0.19504726534790023,0.1823731468872134,0.19504726534790023,0.0,0.0
mnar,0.3,0.0,2,max,4.855354875152318e-05,4.855354875152318e-05,2.825223864912907e-05,2.8010078666329857e-05,0.13461091753774684,0.13461091753774684,0.0910854997159627,0.19250882103195288,0.13461091753774684,0.19250882103195288,0.0,0.0
mnar,0.3,0.0,3,max,2.9040602250451908e-05,2.9040602250451908e-05,1.6509197285588528e-05,1.850490517179104e-05,0.15865518122341077,0.15865518122341077,0.08363460502866693,0.18820358929391207,0.15865518122341077,0.18820358929391207,0.0,0.0
mnar,0.3,0.0,4,max,3.638289925644855e-05,3.638289925644855e-05,1.2141285205286011e-05,1.566424654139845e-05,0.18823688249673132,0.18823688249673132,0.09067628030818313,0.19877926332249063,0.18823688249673132,0.19877926332249063,0.0,0.0
mnar,0.3,0.0,5,max,4.269001860393584e-05,4.269001860393584e-05,2.8020996721497827e-05,2.863945029716589e-05,0.1676801296093769,0.1676801296093769,0.09415618893159511,0.19461702832431527,0.1676801296093769,0.19461702832431527,0.0,0.0
mnar,0.3,0.0,6,max,5.3096187927120786e-05,5.3096187927120786e-05,2.2671757688591532e-05,2.0114674199247084e-05,0.1865107364385985,0.1865107364385985,0.0966183392364443,0.19777632894477937,0.1865107364385985,0.19777632894477937,0.0,0.0
mnar,0.3,0.0,7,max,3.452053082156348e-05,3.452053082156348e-05,2.176068606485615e-05,2.1677780649738184e-05,0.1134266709580517,0.1134266709580517,0.0832047486163717,0.1806684004986929,0.1134266709580517,0.1806684004986929,0.0,0.0
mnar,0.3,0.0,8,max,5.9867567752065753e-05,5.9867567752065753e-05,3.343117846496407e-05,3.1071724393248525e-05,0.18113546948887876,0.18113546948887876,0.09270594513938431,0.19761904644053566,0.18113546948887876,0.19761904644053566,0.0,0.0
mnar,0.3,0.0,9,max,5.209265796465856e-05,5.209265796465856e-05,3.6066250380958896e-05,3.3284456666111964e-05,0.20379346680716537,0.20379346680716537,0.09038425632782945,0.19895573922443274,0.20379346680716537,0.19895573922443274,0.0,0.0
mnar,0.3,0.05,0,max,0.04713983600593691,0.04713983600593691,0.028870448636819056,0.03819595650940584,0.1496573174531935,0.1496573174531935,0.08955476333922895,0.1893624360592524,0.14278145470390674,0.1880353205868846,0.006875862749286754,0.0013271154723678014
mnar,0.3,0.05,1,max,0.0475013821243262,0.0475013821243262,0.03639483983354456,0.04324286799522796,0.19798136645962733,0.19798136645962733,0.09231602450721368,0.19902162014230979,0.1823731468872134,0.19504726534790023,0.015608219572413928,0.003974354794409551
mnar,0.3,0.05,2,max,0.041993485618233684,0.041993485618233684,0.028110767741022214,0.03236119318904594,0.15034843205574916,0.15034843205574916,0.09179330788227566,0.19582077191270042,0.13461091753774684,0.19250882103195288,0.015737514518002316,0.0033119508807475384
mnar,0.3,0.05,3,max,0.047286549874516026,0.047286549874516026,0.030042580046840982,0.03674315427631255,0.1565516456174259,0.1565516456174259,0.08342639181046047,0.18860677505181794,0.15865518122341077,0.18820358929391207,-0.002103535605984863,0.0004031857579058773
mnar,0.3,0.05,4,max,0.04635725629780707,0.04635725629780707,0.02649066790693445,0.03688803049375148,0.19271502472855434,0.19271502472855434,0.08981665008834469,0.19923236708325187,0.18823688249673132,0.19877926332249063,0.0044781422318230235,0.00045310376076124204
mnar,0.3,0.05,5,max,0.03739853128459186,0.03739853128459186,0.021567880294506313,0.028029104971512918,0.1702530999421482,0.1702530999421482,0.09463404812242021,0.19647310144759617,0.1676801296093769,0.19461702832431527,0.0025729703327713183,0.0018560731232808991
mnar,0.3,0.05,6,max,0.04970155128306275,0.04970155128306275,0.038088625857435957,0.042444950060448454,0.19270696209863414,0.19270696209863414,0.09487064301782341,0.19778717547130995,0.1865107364385985,0.19777632894477937,0.006196225660035637,1.0846526530577938e-05
mnar,0.3,0.05,7,max,0.04887528330630758,0.04887528330630758,0.02917627537444597,0.03560178154273231,0.1148891298087511,0.1148891298087511,0.08352372788271939,0.181755813533447,0.1134266709580517,0.1806684004986929,0.0014624588506993996,0.0010874130347540978
mnar,0.3,0.05,8,max,0.03451047853095776,0.03451047853095776,0.022177572985641793,0.02681237263966464,0.18463932372854236,0.18463932372854236,0.09477009248774887,0.20013215832864759,0.18113546948887876,0.19761904644053566,0.003503854239663595,0.0025131118881119296
mnar,0.3,0.05,9,max,0.04569293712846678,0.04569293712846678,0.030669264238470016,0.03479138273760454,0.20255421308752863,0.20255421308752863,0.09111668533761953,0.19950326441059127,0.20379346680716537,0.19895573922443274,-0.0012392537196367348,0.0005475251861585262
mnar,0.3,0.1,0,max,0.09428874695508885,0.09428874695508885,0.0577526475631988,0.0763693246865482,0.1544047658711571,0.1544047658711571,0.09069982319617154,0.19102068875564854,0.14278145470390674,0.1880353205868846,0.01162331116725035,0.0029853681687639355
mnar,0.3,0.1,1,max,0.09487911823310219,0.09487911823310219,0.0727415385241011,0.08643316058257769,0.2060110605507025,0.2060110605507025,0.09282597621209772,0.2005541871921182,0.1823731468872134,0.19504726534790023,0.023637913663489107,0.005506921844217971
mnar,0.3,0.1,2,max,0.08399754815976351,0.08399754815976351,0.056215914212034035,0.06470478837306257,0.15104529616724743,0.15104529616724743,0.09245869042911188,0.19659926572534575,0.13461091753774684,0.19250882103195288,0.01643437862950059,0.0040904446933928695
mnar,0.3,0.1,3,max,0.09454405914678168,0.09454405914678168,0.06010074959638771,0.07351096756970309,0.15304852988547885,0.15304852988547885,0.08358303341447049,0.1887787469368915,0.15865518122341077,0.18820358929391207,-0.005606651337931923,0.0005751576429794403
mnar,0.3,0.1,4,max,0.09280978618896404,0.09280978618896404,0.05297805293412859,0.07381309441693633,0.20366380535501116,0.20366380535501116,0.09195049029798945,0.2026835890748382,0.18823688249673132,0.19877926332249063,0.015426922858279846,0.0039043257523475594
mnar,0.3,0.1,5,max,0.07477701499715264,0.07477701499715264,0.04312631688742893,0.056052163380599394,0.17249644181423768,0.17249644181423768,0.09402833797077,0.19648780638236535,0.1676801296093769,0.19461702832431527,0.004816312204860784,0.0018707780580500821
mnar,0.3,0.1,6,max,0.09934107571518222,0.09934107571518222,0.07617868499738967,0.08488180001538542,0.1911141358720263,0.1911141358720263,0.09439399859456316,0.19766665577083775,0.1865107364385985,0.19777632894477937,0.004603399433427802,-0.00010967317394161569
mnar,0.3,0.1,7,max,0.09777674392279492,0.09777674392279492,0.058402602786087374,0.07123828752779691,0.1210297630139075,0.1210297630139075,0.08396713743466903,0.1833224690863126,0.1134266709580517,0.1806684004986929,0.007603092055855798,0.0026540685876197123
mnar,0.3,0.1,8,max,0.06894475163264843,0.06894475163264843,0.04431661774410085,0.05358086801209279,0.19229676265939782,0.19229676265939782,0.09492887305300768,0.2014672544329962,0.18113546948887876,0.19761904644053566,0.01116129317051906,0.0038482079924605506
mnar,0.3,0.1,9,max,0.09130902221147114,0.09130902221147114,0.061321586404795715,0.06956261098520042,0.2103014244256431,0.2103014244256431,0.09258154335719967,0.20226676661624743,0.20379346680716537,0.19895573922443274,0.006507957618477722,0.003311027391814686
mnar,0.3,0.2,0,max,0.18848825010400716,0.18848825010400716,0.11544769966984778,0.15270022342912254,0.15369529442738267,0.15369529442738267,0.08957514453293246,0.19002544381481035,0.14278145470390674,0.1880353205868846,0.010913839723475927,0.001990123227925744
mnar,0.3,0.2,1,max,0.18977877429439693,0.18977877429439693,0.1454739108638033,0.17286576854909808,0.20951246111092658,0.20951246111092658,0.09636136011028035,0.20418005390462757,0.1823731468872134,0.19504726534790023,0.027139314223713185,0.009132788556727334
mnar,0.3,0.2,2,max,0.16795896609662977,0.16795896609662977,0.11239650514747401,0.12939410040820049,0.16527293844367008,0.16527293844367008,0.09223111277344404,0.20055863043850666,0.13461091753774684,0.19250882103195288,0.030662020905923237,0.008049809406553782
mnar,0.3,0.2,3,max,0.1890590776913129,0.1890590776913129,0.12018889983008303,0.14700017611275099,0.15760133071189758,0.15760133071189758,0.08551623103820792,0.190475824740785,0.15865518122341077,0.18820358929391207,-0.001053850511513188,0.002272235446872939
mnar,0.3,0.2,4,max,0.1856175791684379,0.1856175791684379,0.1059831115814964,0.1476157941245957,0.2073873003240293,0.2073873003240293,0.08962591418125729,0.20427413029992914,0.18823688249673132,0.19877926332249063,0.019150417827297983,0.005494866977438506
mnar,0.3,0.2,5,max,0.14953826008891782,0.14953826008891782,0.08625423995203467,0.11211521987005715,0.17945400448534926,0.17945400448534926,0.0974047877426623,0.20034892322437792,0.1676801296093769,0.19461702832431527,0.011773874875972368,0.005731894900062651
mnar,0.3,0.2,6,max,0.19867101431461737,0.19867101431461737,0.15237748700843823,0.16978216308609181,0.19793037901365879,0.19793037901365879,0.09585866560523604,0.2005344280831165,0.1865107364385985,0.19777632894477937,0.011419642575060285,0.0027580991383371334
mnar,0.3,0.2,7,max,0.1955796651557695,0.1955796651557695,0.11677889163720283,0.14245766680262323,0.13547083834465473,0.13547083834465473,0.08488901588614021,0.18741300510409586,0.1134266709580517,0.1806684004986929,0.02204416738660303,0.006744604605402965
mnar,0.3,0.2,8,max,0.1379573577263522,0.1379573577263522,0.08869049992035861,0.10723373660393062,0.18569048000044147,0.18569048000044147,0.09845760550779585,0.20309827134926228,0.18113546948887876,0.19761904644053566,0.004555010511562707,0.0054792249087266265
mnar,0.3,0.2,9,max,0.18254119237747976,0.18254119237747976,0.12262702795783571,0.13911719405407574,0.2062521952932912,0.2062521952932912,0.09318774048999075,0.20195118964198397,0.20379346680716537,0.19895573922443274,0.0024587284861258274,0.0029954504175512264
mnar,0.3,0.3,0,max,0.2826877532529255,0.2826877532529255,0.17316346076945524,0.22904221421745363,0.15178573178451665,0.15178573178451665,0.08995762487496843,0.19068845157036823,0.14278145470390674,0.1880353205868846,0.009004277080609913,0.0026531309834836314
mnar,0.3,0.3,1,max,0.2847251768029617,0.2847251768029617,0.21824446926170804,0.25932415710161544,0.2162661507290663,0.2162661507290663,0.09597902817021733,0.20529482551143202,0.1823731468872134,0.19504726534790023,0.0338930038418529,0.010247560163531788
mnar,0.3,0.3,2,max,0.25187367688730267,0.25187367688730267,0.16859745666025897,0.1940859627715626,0.17450638792102202,0.17450638792102202,0.09079814602065081,0.20159928421161605,0.13461091753774684,0.19250882103195288,0.03989547038327518,0.009090463179663166
